Local_ID,Grade_Level,Raw_Eth_Race,Num_Eth_Race,Eth_W,Eth_H,Eth_B,Eth_O,Economic_Disadvantage,English_Learner,Special_Ed,Gifted_Talented,Number_Discipline_Incidents,YN_Discipline,Num_Gender,Num_Campus_Name,CheetoMS1,PizzaMS2,TunaMS3,MustardMS4,WatermelonMS5,Math_Avg,ELA_Avg,Math_Pass,ELA_Pass
1354,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,83.5,90,1,1
1355,7,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,93,89.5,1,1
1356,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,88.5,85.5,1,1
1357,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,85.5,80.5,1,1
1358,8,H,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,73.5,67,1,0
1359,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,86.5,87,1,1
1360,7,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,88,85,1,1
1361,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,97.5,94.5,1,1
1362,7,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,89,84.5,1,1
1363,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,90,86.5,1,1
1364,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,83,81.5,1,1
1365,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,74,78.5,1,1
1366,7,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,91.5,74,1,1
1367,7,I,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,95.5,88.5,1,1
1368,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,87.5,89.5,1,1
1369,6,W,1,1,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,71.5,80,1,1
1370,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,94,84.5,1,1
1371,7,W,1,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,78,78.5,1,1
1372,7,A,4,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,77.5,81,1,1
1373,7,T,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,87.5,73,1,1
1374,7,W,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,94,84,1,1
1375,7,T,5,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,79.5,70.5,1,1
1376,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,98,93.5,1,1
1377,7,A,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,98.5,95.5,1,1
1378,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,89.5,81.5,1,1
1379,7,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,94,93.5,1,1
1380,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,95,93,1,1
1381,7,H,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,88,84.5,1,1
1382,7,A,4,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,1,0,99,94.5,1,1
1383,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,90.5,87,1,1
1384,7,H,2,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,83.5,82,1,1
1385,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,89,91.5,1,1
1386,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,91,89,1,1
1387,7,B,3,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,89,91.5,1,1
1388,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,95,92.5,1,1
1389,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,75,90,1,1
1390,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,81,80.5,1,1
1391,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,79.5,79,1,1
1392,7,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,98,94.5,1,1
1393,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,85.5,89,1,1
1394,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,94,92.5,1,1
1395,7,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,90.5,86,1,1
1396,7,A,4,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,93,94.5,1,1
1397,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,88.5,86,1,1
1398,7,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,98.5,98,1,1
1399,7,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,98.5,93.5,1,1
1400,7,H,2,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,95,96.5,1,1
1401,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,59,82,0,1
1402,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,94,93.5,1,1
1403,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,93,90.5,1,1
1404,7,H,2,0,1,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,73.5,73,1,1
1405,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,94.5,89.5,1,1
1406,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,84.5,82,1,1
1407,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,89,86.5,1,1
1408,7,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,73.5,76,1,1
1409,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,93.5,91.5,1,1
1410,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,94,90,1,1
1411,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,90.5,89,1,1
1412,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,80,79.5,1,1
1413,7,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,93.5,91.5,1,1
1414,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,95.5,91.5,1,1
1415,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,81.5,86,1,1
1416,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,92.5,95,1,1
1417,7,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,91.5,91.5,1,1
1418,7,W,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,97,93,1,1
1419,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,79.5,84,1,1
1420,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,87,87.5,1,1
1421,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,84,87,1,1
1422,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,97.5,89.5,1,1
1423,7,H,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,74.5,79.5,1,1
1424,8,A,4,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,95.5,89,1,1
1425,7,H,2,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,85.5,78,1,1
1426,7,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,91,94,1,1
1427,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,74.5,76.5,1,1
1428,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,81,85,1,1
1429,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,91.5,92.5,1,1
1430,7,A,4,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,89.5,86,1,1
1431,7,B,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,80.5,79.5,1,1
1432,7,W,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,89.5,90,1,1
1433,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,93,91,1,1
1434,7,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,94,93,1,1
1435,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,96,94,1,1
1436,7,B,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,80,79,1,1
1437,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,83.5,84,1,1
1438,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,89.5,74.5,1,1
1439,7,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,94,88,1,1
1440,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,81.5,78,1,1
1441,7,W,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,77.5,71.5,1,1
1442,7,T,5,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,72,84.5,1,1
1443,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,87,90,1,1
1444,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,83.5,86,1,1
1445,7,H,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,90,86.5,1,1
1446,7,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,89,85,1,1
1447,7,B,3,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,94,84.5,1,1
1448,7,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,91.5,87.5,1,1
1449,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,83,81,1,1
1450,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,79.5,87.5,1,1
1451,7,H,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,85.5,83,1,1
1452,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,94.5,85,1,1
1453,7,W,1,1,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,0,89,78,1,1
1454,7,W,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,97,88,1,1
1455,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,90.5,88.5,1,1
1456,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,96,89,1,1
1457,7,W,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,92,87,1,1
1458,7,H,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,90.5,87,1,1
1459,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,93,83.5,1,1
1460,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,90,87.5,1,1
1461,7,A,4,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,1,81,86,1,1
1462,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,81.5,85,1,1
1463,7,W,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,93.5,86,1,1
1464,7,W,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,100,97,1,1
1465,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,90,80.5,1,1
1466,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,93.5,79.5,1,1
1467,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,90,87,1,1
1468,7,W,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,93.5,84.5,1,1
1469,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,86.5,77.5,1,1
1470,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,95,91.5,1,1
1471,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,93,90.5,1,1
1472,7,H,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,88.5,89,1,1
1473,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,87.5,81,1,1
1474,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,92,89.5,1,1
1475,7,H,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,88,82.5,1,1
1476,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,94,86.5,1,1
1477,7,H,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,93.5,90,1,1
1478,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,88.5,83,1,1
1479,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,94,90.5,1,1
1480,7,T,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,80.5,68.5,1,0
1481,6,W,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,85,79,1,1
1482,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,92,86,1,1
1483,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,83.5,77,1,1
1484,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,85,87.5,1,1
1485,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,89.5,86.5,1,1
1486,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,81.5,76.5,1,1
1487,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,67,79.5,0,1
1488,7,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,90,79,1,1
1489,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,79.5,75.5,1,1
1490,7,W,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,87,82,1,1
1491,7,W,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,83,81.5,1,1
1492,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80.5,87.5,1,1
1493,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,82,88.5,1,1
1494,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,78,72,1,1
1495,6,H,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,72.5,76,1,1
1496,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80.5,76,1,1
1497,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,84.5,82,1,1
1498,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,93,87,1,1
1499,7,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,93,91.5,1,1
1500,7,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,97,92.5,1,1
1501,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,93,90,1,1
1502,7,H,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,85.5,83,1,1
1503,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,81.5,82.5,1,1
1504,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,94.5,91.5,1,1
1505,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,81.5,75,1,1
1506,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,89,81.5,1,1
1507,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,74,77,1,1
1508,7,H,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,81.5,77,1,1
1509,7,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,90.5,82.5,1,1
1510,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,94,87.5,1,1
1511,7,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,90,77,1,1
1512,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,78.5,77.5,1,1
1513,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,71,69.5,1,0
1514,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,93,87.5,1,1
1515,7,W,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,85,76.5,1,1
1516,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,80.5,81,1,1
1517,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,99,90.5,1,1
1518,7,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,86.5,89.5,1,1
1519,7,W,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,77.5,70.5,1,1
1520,7,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,98,94.5,1,1
1521,7,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,84.5,79,1,1
1522,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,77.5,79.5,1,1
1523,7,W,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,85,82,1,1
1524,7,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,95,95,1,1
1525,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,87.5,83.5,1,1
1526,7,H,2,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,91,89.5,1,1
1527,7,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,97.5,97,1,1
1528,7,T,5,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,1,92,87.5,1,1
1529,7,W,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,86.5,88.5,1,1
1530,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,94.5,86.5,1,1
1531,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,77.5,80.5,1,1
1532,7,H,2,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,94.5,92.5,1,1
1533,7,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,93,91.5,1,1
1534,7,W,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,92,81,1,1
1535,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,97.5,90.5,1,1
1536,7,H,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,79,70,1,1
1537,7,H,2,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,97,93,1,1
1538,7,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,93.5,88,1,1
1539,8,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,93.5,92,1,1
1540,7,W,1,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,81.5,86.5,1,1
1541,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,82,83.5,1,1
1542,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,88.5,88,1,1
1543,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,90.5,79,1,1
1544,7,W,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,82,70.5,1,1
1545,7,T,5,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,80.5,77.5,1,1
1546,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,90,84.5,1,1
1547,7,W,1,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,84.5,83,1,1
1548,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,87.5,84.5,1,1
1549,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,98.5,94.5,1,1
1550,7,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,99,98,1,1
1551,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,82,87,1,1
1552,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,96.5,91,1,1
1553,7,T,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,66.5,67.5,0,0
1554,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,96,92,1,1
1555,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,90.5,87.5,1,1
1556,7,W,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,90.5,89,1,1
1557,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,90.5,79,1,1
1558,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,83,81,1,1
1559,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,88.5,84.5,1,1
1560,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,90,87,1,1
1561,7,T,5,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,78.5,84.5,1,1
1562,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,84,81,1,1
1563,7,B,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,78,76.5,1,1
1564,7,H,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,88.5,86.5,1,1
1565,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,84,81,1,1
1566,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,78,84,1,1
1567,7,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,92.5,94.5,1,1
1568,7,H,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,93,82,1,1
1569,7,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,93,91.5,1,1
1570,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,83,80.5,1,1
1571,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,90,89,1,1
1572,7,H,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,79.5,81.5,1,1
1573,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,85,77.5,1,1
1574,7,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,92,87.5,1,1
1575,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,86.5,80,1,1
1576,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,92.5,83.5,1,1
1577,7,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,94.5,87,1,1
1578,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,94,91,1,1
1579,8,A,4,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,96.5,88.5,1,1
1580,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,89.5,84.5,1,1
1581,7,H,2,0,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,95.5,91,1,1
1582,7,T,5,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,85,82,1,1
1583,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,87.5,83.5,1,1
1584,7,B,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,95,91,1,1
1585,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,89,90,1,1
1586,7,H,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,88,86.5,1,1
1587,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,88.5,89,1,1
1588,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,92.5,81.5,1,1
1589,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,82.5,84,1,1
1590,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,96.5,89.5,1,1
1591,7,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,90,90.5,1,1
1592,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,91.5,89.5,1,1
1593,7,H,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,82.5,87,1,1
1594,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,88.5,87.5,1,1
1595,7,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,94.5,95,1,1
1596,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,85.5,79.5,1,1
1597,7,W,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,91,84,1,1
1598,6,B,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,76.5,77.5,1,1
1599,7,W,1,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,89,87.5,1,1
1600,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,82,78,1,1
1601,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,91.5,91.5,1,1
1602,7,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,93.5,90,1,1
1603,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,85.5,73.5,1,1
1604,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,95.5,90,1,1
1605,7,H,2,0,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,95,92,1,1
1606,7,H,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,92,83,1,1
1607,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,84.5,81,1,1
1608,7,H,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,86.5,76.5,1,1
1609,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,86.5,81.5,1,1
1610,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,80.5,79.5,1,1
1611,7,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,81,81.5,1,1
1612,7,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,91.5,86.5,1,1
